country,year,month,mean_temp
brazil,1969,12_Dec,25.47
brazil,1970,01_Jan,25.57
brazil,1970,02_Feb,25.56
brazil,1970,03_Mar,25.42
brazil,1970,04_Apr,25.12
brazil,1970,05_May,24.39
brazil,1970,06_Jun,23.61
brazil,1970,07_Jul,23.06
brazil,1970,08_Aug,23.91
brazil,1970,09_Sep,24.97
brazil,1970,10_Oct,25.7
brazil,1970,11_Nov,25.18
brazil,1970,12_Dec,25.83
brazil,1971,01_Jan,25.5
brazil,1971,02_Feb,25.16
brazil,1971,03_Mar,25.17
brazil,1971,04_Apr,24.36
brazil,1971,05_May,23.48
brazil,1971,06_Jun,22.71
brazil,1971,07_Jul,23.0
brazil,1971,08_Aug,23.72
brazil,1971,09_Sep,24.84
brazil,1971,10_Oct,24.69
brazil,1971,11_Nov,25.01
brazil,1971,12_Dec,25.49
brazil,1972,01_Jan,25.08
brazil,1972,02_Feb,24.98
brazil,1972,03_Mar,25.3
brazil,1972,04_Apr,24.25
brazil,1972,05_May,24.38
brazil,1972,06_Jun,23.88
brazil,1972,07_Jul,23.37
brazil,1972,08_Aug,23.99
brazil,1972,09_Sep,25.09
brazil,1972,10_Oct,25.66
brazil,1972,11_Nov,25.96
brazil,1972,12_Dec,25.92
brazil,1973,01_Jan,26.13
brazil,1973,02_Feb,26.1
brazil,1973,03_Mar,25.86
brazil,1973,04_Apr,25.64
brazil,1973,05_May,24.11
brazil,1973,06_Jun,23.87
brazil,1973,07_Jul,23.12
brazil,1973,08_Aug,23.9
brazil,1973,09_Sep,24.87
brazil,1973,10_Oct,25.52
brazil,1973,11_Nov,25.44
brazil,1973,12_Dec,25.35
brazil,1974,01_Jan,25.12
brazil,1974,02_Feb,25.13
brazil,1974,03_Mar,24.73
brazil,1974,04_Apr,24.5
brazil,1974,05_May,23.69
brazil,1974,06_Jun,22.82
brazil,1974,07_Jul,22.6
brazil,1974,08_Aug,23.76
brazil,1974,09_Sep,24.74
brazil,1974,10_Oct,25.22
brazil,1974,11_Nov,25.34
brazil,1974,12_Dec,24.85
brazil,1975,01_Jan,25.01
brazil,1975,02_Feb,25.29
brazil,1975,03_Mar,25.21
brazil,1975,04_Apr,24.6
brazil,1975,05_May,23.54
brazil,1975,06_Jun,23.09
brazil,1975,07_Jul,22.1
brazil,1975,08_Aug,23.93
brazil,1975,09_Sep,25.09
brazil,1975,10_Oct,25.39
brazil,1975,11_Nov,25.27
brazil,1975,12_Dec,25.29
brazil,1976,01_Jan,25.14
brazil,1976,02_Feb,24.87
brazil,1976,03_Mar,24.74
brazil,1976,04_Apr,24.44
brazil,1976,05_May,23.82
brazil,1976,06_Jun,22.72
brazil,1976,07_Jul,22.84
brazil,1976,08_Aug,24.08
brazil,1976,09_Sep,24.56
brazil,1976,10_Oct,25.22
brazil,1976,11_Nov,25.2
brazil,1976,12_Dec,25.5
brazil,1977,01_Jan,25.36
brazil,1977,02_Feb,25.44
brazil,1977,03_Mar,25.62
brazil,1977,04_Apr,24.75
brazil,1977,05_May,23.62
brazil,1977,06_Jun,23.4
brazil,1977,07_Jul,23.96
brazil,1977,08_Aug,24.44
brazil,1977,09_Sep,25.11
brazil,1977,10_Oct,25.72
brazil,1977,11_Nov,25.68
brazil,1977,12_Dec,25.49
brazil,1978,01_Jan,25.58
brazil,1978,02_Feb,25.68
brazil,1978,03_Mar,25.29
brazil,1978,04_Apr,24.67
brazil,1978,05_May,23.76
brazil,1978,06_Jun,22.88
brazil,1978,07_Jul,23.63
brazil,1978,08_Aug,23.26
brazil,1978,09_Sep,24.78
brazil,1978,10_Oct,25.71
brazil,1978,11_Nov,25.57
brazil,1978,12_Dec,25.26
brazil,1979,01_Jan,25.16
brazil,1979,02_Feb,25.36
brazil,1979,03_Mar,25.18
brazil,1979,04_Apr,24.68
brazil,1979,05_May,24.18
brazil,1979,06_Jun,22.62
brazil,1979,07_Jul,23.13
brazil,1979,08_Aug,24.58
brazil,1979,09_Sep,24.66
brazil,1979,10_Oct,25.82
brazil,1979,11_Nov,25.62
brazil,1979,12_Dec,25.67
brazil,1980,01_Jan,25.37
brazil,1980,02_Feb,25.45
brazil,1980,03_Mar,25.64
brazil,1980,04_Apr,25.21
brazil,1980,05_May,24.66
brazil,1980,06_Jun,23.3
brazil,1980,07_Jul,23.33
brazil,1980,08_Aug,24.44
brazil,1980,09_Sep,24.76
brazil,1980,10_Oct,25.92
brazil,1980,11_Nov,25.44
brazil,1980,12_Dec,25.56
brazil,1981,01_Jan,25.39
brazil,1981,02_Feb,25.58
brazil,1981,03_Mar,25.48
brazil,1981,04_Apr,25.03
brazil,1981,05_May,24.48
brazil,1981,06_Jun,22.94
brazil,1981,07_Jul,22.37
brazil,1981,08_Aug,24.09
brazil,1981,09_Sep,24.89
brazil,1981,10_Oct,25.41
brazil,1981,11_Nov,25.69
brazil,1981,12_Dec,25.65
brazil,1982,01_Jan,25.16
brazil,1982,02_Feb,25.39
brazil,1982,03_Mar,25.26
brazil,1982,04_Apr,24.65
brazil,1982,05_May,23.82
brazil,1982,06_Jun,23.77
brazil,1982,07_Jul,23.62
brazil,1982,08_Aug,24.39
brazil,1982,09_Sep,25.01
brazil,1982,10_Oct,25.73
brazil,1982,11_Nov,26.03
brazil,1982,12_Dec,25.58
brazil,1983,01_Jan,26.0
brazil,1983,02_Feb,26.09
brazil,1983,03_Mar,25.67
brazil,1983,04_Apr,25.58
brazil,1983,05_May,25.14
brazil,1983,06_Jun,23.32
brazil,1983,07_Jul,23.87
brazil,1983,08_Aug,24.07
brazil,1983,09_Sep,24.97
brazil,1983,10_Oct,25.35
brazil,1983,11_Nov,25.51
brazil,1983,12_Dec,25.48
brazil,1984,01_Jan,25.56
brazil,1984,02_Feb,25.73
brazil,1984,03_Mar,25.44
brazil,1984,04_Apr,24.61
brazil,1984,05_May,24.59
brazil,1984,06_Jun,23.44
brazil,1984,07_Jul,23.47
brazil,1984,08_Aug,23.68
brazil,1984,09_Sep,24.53
brazil,1984,10_Oct,25.95
brazil,1984,11_Nov,25.69
brazil,1984,12_Dec,25.55
brazil,1985,01_Jan,25.19
brazil,1985,02_Feb,25.48
brazil,1985,03_Mar,25.53
brazil,1985,04_Apr,25.02
brazil,1985,05_May,24.28
brazil,1985,06_Jun,22.75
brazil,1985,07_Jul,22.89
brazil,1985,08_Aug,23.99
brazil,1985,09_Sep,25.04
brazil,1985,10_Oct,25.78
brazil,1985,11_Nov,25.65
brazil,1985,12_Dec,25.46
brazil,1986,01_Jan,25.58
brazil,1986,02_Feb,25.42
brazil,1986,03_Mar,25.19
brazil,1986,04_Apr,25.37
brazil,1986,05_May,24.7
brazil,1986,06_Jun,23.32
brazil,1986,07_Jul,23.12
brazil,1986,08_Aug,24.54
brazil,1986,09_Sep,24.77
brazil,1986,10_Oct,25.38
brazil,1986,11_Nov,25.84
brazil,1986,12_Dec,25.73
brazil,1987,01_Jan,25.93
brazil,1987,02_Feb,25.77
brazil,1987,03_Mar,25.53
brazil,1987,04_Apr,25.63
brazil,1987,05_May,24.33
brazil,1987,06_Jun,23.57
brazil,1987,07_Jul,24.28
brazil,1987,08_Aug,24.53
brazil,1987,09_Sep,25.43
brazil,1987,10_Oct,26.61
brazil,1987,11_Nov,26.35
brazil,1987,12_Dec,26.32
brazil,1988,01_Jan,26.26
brazil,1988,02_Feb,25.83
brazil,1988,03_Mar,26.08
brazil,1988,04_Apr,25.35
brazil,1988,05_May,24.31
brazil,1988,06_Jun,23.01
brazil,1988,07_Jul,22.65
brazil,1988,08_Aug,24.41
brazil,1988,09_Sep,25.72
brazil,1988,10_Oct,25.99
brazil,1988,11_Nov,25.67
brazil,1988,12_Dec,25.59
brazil,1989,01_Jan,25.32
brazil,1989,02_Feb,25.44
brazil,1989,03_Mar,25.27
brazil,1989,04_Apr,25.15
brazil,1989,05_May,23.8
brazil,1989,06_Jun,23.47
brazil,1989,07_Jul,22.77
brazil,1989,08_Aug,24.44
brazil,1989,09_Sep,24.99
brazil,1989,10_Oct,25.49
brazil,1989,11_Nov,25.75
brazil,1989,12_Dec,25.42
brazil,1990,01_Jan,25.83
brazil,1990,02_Feb,25.61
brazil,1990,03_Mar,25.91
brazil,1990,04_Apr,25.78
brazil,1990,05_May,24.26
brazil,1990,06_Jun,23.46
brazil,1990,07_Jul,22.89
brazil,1990,08_Aug,24.29
brazil,1990,09_Sep,24.67
brazil,1990,10_Oct,26.37
brazil,1990,11_Nov,26.44
brazil,1990,12_Dec,25.98
brazil,1991,01_Jan,25.59
brazil,1991,02_Feb,25.84
brazil,1991,03_Mar,25.47
brazil,1991,04_Apr,25.21
brazil,1991,05_May,24.61
brazil,1991,06_Jun,23.85
brazil,1991,07_Jul,23.21
brazil,1991,08_Aug,24.09
brazil,1991,09_Sep,25.13
brazil,1991,10_Oct,25.75
brazil,1991,11_Nov,25.85
brazil,1991,12_Dec,26.03
brazil,1992,01_Jan,25.75
brazil,1992,02_Feb,25.43
brazil,1992,03_Mar,25.39
brazil,1992,04_Apr,25.16
brazil,1992,05_May,24.97
brazil,1992,06_Jun,24.2
brazil,1992,07_Jul,22.94
brazil,1992,08_Aug,24.02
brazil,1992,09_Sep,24.64
brazil,1992,10_Oct,25.72
brazil,1992,11_Nov,25.4
brazil,1992,12_Dec,25.37
brazil,1993,01_Jan,25.7
brazil,1993,02_Feb,25.17
brazil,1993,03_Mar,25.53
brazil,1993,04_Apr,25.21
brazil,1993,05_May,24.38
brazil,1993,06_Jun,23.47
brazil,1993,07_Jul,23.38
brazil,1993,08_Aug,24.07
brazil,1993,09_Sep,25.23
brazil,1993,10_Oct,26.19
brazil,1993,11_Nov,26.04
brazil,1993,12_Dec,25.84
brazil,1994,01_Jan,25.52
brazil,1994,02_Feb,25.7
brazil,1994,03_Mar,25.27
brazil,1994,04_Apr,25.2
brazil,1994,05_May,24.86
brazil,1994,06_Jun,23.59
brazil,1994,07_Jul,23.3
brazil,1994,08_Aug,24.24
brazil,1994,09_Sep,25.6
brazil,1994,10_Oct,26.34
brazil,1994,11_Nov,26.05
brazil,1994,12_Dec,26.03
brazil,1995,01_Jan,26.09
brazil,1995,02_Feb,25.71
brazil,1995,03_Mar,25.79
brazil,1995,04_Apr,25.03
brazil,1995,05_May,24.29
brazil,1995,06_Jun,23.68
brazil,1995,07_Jul,24.17
brazil,1995,08_Aug,24.87
brazil,1995,09_Sep,25.8
brazil,1995,10_Oct,26.22
brazil,1995,11_Nov,25.78
brazil,1995,12_Dec,25.8
brazil,1996,01_Jan,25.84
brazil,1996,02_Feb,25.88
brazil,1996,03_Mar,25.57
brazil,1996,04_Apr,25.12
brazil,1996,05_May,24.33
brazil,1996,06_Jun,22.93
brazil,1996,07_Jul,23.21
brazil,1996,08_Aug,24.74
brazil,1996,09_Sep,25.1
brazil,1996,10_Oct,26.05
brazil,1996,11_Nov,25.63
brazil,1996,12_Dec,26.16
brazil,1997,01_Jan,25.59
brazil,1997,02_Feb,25.55
brazil,1997,03_Mar,25.2
brazil,1997,04_Apr,24.91
brazil,1997,05_May,24.15
brazil,1997,06_Jun,23.64
brazil,1997,07_Jul,23.94
brazil,1997,08_Aug,24.52
brazil,1997,09_Sep,25.97
brazil,1997,10_Oct,26.76
brazil,1997,11_Nov,26.67
brazil,1997,12_Dec,26.42
brazil,1998,01_Jan,26.54
brazil,1998,02_Feb,26.69
brazil,1998,03_Mar,26.29
brazil,1998,04_Apr,26.2
brazil,1998,05_May,24.75
brazil,1998,06_Jun,23.8
brazil,1998,07_Jul,24.35
brazil,1998,08_Aug,25.4
brazil,1998,09_Sep,25.73
brazil,1998,10_Oct,26.39
brazil,1998,11_Nov,25.88
brazil,1998,12_Dec,26.15
brazil,1999,01_Jan,25.9
brazil,1999,02_Feb,25.92
brazil,1999,03_Mar,25.79
brazil,1999,04_Apr,25.04
brazil,1999,05_May,23.94
brazil,1999,06_Jun,23.74
brazil,1999,07_Jul,23.82
brazil,1999,08_Aug,24.36
brazil,1999,09_Sep,25.74
brazil,1999,10_Oct,26.0
brazil,1999,11_Nov,25.67
brazil,1999,12_Dec,25.93
brazil,2000,01_Jan,25.76
brazil,2000,02_Feb,25.5
brazil,2000,03_Mar,25.35
brazil,2000,04_Apr,25.12
brazil,2000,05_May,24.46
brazil,2000,06_Jun,23.94
brazil,2000,07_Jul,22.87
brazil,2000,08_Aug,24.68
brazil,2000,09_Sep,25.1
brazil,2000,10_Oct,26.51
brazil,2000,11_Nov,25.88
brazil,2000,12_Dec,25.92
brazil,2001,01_Jan,25.71
brazil,2001,02_Feb,25.95
brazil,2001,03_Mar,25.82
brazil,2001,04_Apr,25.68
brazil,2001,05_May,24.63
brazil,2001,06_Jun,23.26
brazil,2001,07_Jul,24.03
brazil,2001,08_Aug,25.03
brazil,2001,09_Sep,25.63
brazil,2001,10_Oct,26.16
brazil,2001,11_Nov,26.3
brazil,2001,12_Dec,26.12
brazil,2002,01_Jan,25.89
brazil,2002,02_Feb,25.87
brazil,2002,03_Mar,26.1
brazil,2002,04_Apr,25.82
brazil,2002,05_May,25.11
brazil,2002,06_Jun,23.99
brazil,2002,07_Jul,24.15
brazil,2002,08_Aug,25.27
brazil,2002,09_Sep,25.52
brazil,2002,10_Oct,27.01
brazil,2002,11_Nov,26.4
brazil,2002,12_Dec,26.38
brazil,2003,01_Jan,26.29
brazil,2003,02_Feb,26.18
brazil,2003,03_Mar,25.84
brazil,2003,04_Apr,25.56
brazil,2003,05_May,24.59
brazil,2003,06_Jun,24.44
brazil,2003,07_Jul,23.76
brazil,2003,08_Aug,24.28
brazil,2003,09_Sep,25.47
brazil,2003,10_Oct,26.21
brazil,2003,11_Nov,26.12
brazil,2003,12_Dec,26.45
brazil,2004,01_Jan,25.95
brazil,2004,02_Feb,25.57
brazil,2004,03_Mar,25.78
brazil,2004,04_Apr,25.82
brazil,2004,05_May,24.37
brazil,2004,06_Jun,23.72
brazil,2004,07_Jul,23.41
brazil,2004,08_Aug,24.52
brazil,2004,09_Sep,26.14
brazil,2004,10_Oct,26.38
brazil,2004,11_Nov,26.38
brazil,2004,12_Dec,26.26
brazil,2005,01_Jan,26.39
brazil,2005,02_Feb,26.25
brazil,2005,03_Mar,26.05
brazil,2005,04_Apr,25.88
brazil,2005,05_May,25.03
brazil,2005,06_Jun,24.48
brazil,2005,07_Jul,23.74
brazil,2005,08_Aug,25.28
brazil,2005,09_Sep,25.35
brazil,2005,10_Oct,26.82
brazil,2005,11_Nov,26.32
brazil,2005,12_Dec,25.78
brazil,2006,01_Jan,26.37
brazil,2006,02_Feb,26.13
brazil,2006,03_Mar,25.94
brazil,2006,04_Apr,25.24
brazil,2006,05_May,23.91
brazil,2006,06_Jun,23.82
brazil,2006,07_Jul,24.1
brazil,2006,08_Aug,25.07
brazil,2006,09_Sep,25.57
brazil,2006,10_Oct,26.47
brazil,2006,11_Nov,26.03
brazil,2006,12_Dec,26.4
brazil,2007,01_Jan,26.39
brazil,2007,02_Feb,26.07
brazil,2007,03_Mar,26.08
brazil,2007,04_Apr,25.82
brazil,2007,05_May,24.33
brazil,2007,06_Jun,24.11
brazil,2007,07_Jul,23.77
brazil,2007,08_Aug,24.61
brazil,2007,09_Sep,26.2
brazil,2007,10_Oct,26.7
brazil,2007,11_Nov,26.27
brazil,2007,12_Dec,26.13
brazil,2008,01_Jan,25.63
brazil,2008,02_Feb,25.64
brazil,2008,03_Mar,25.44
brazil,2008,04_Apr,25.18
brazil,2008,05_May,24.0
brazil,2008,06_Jun,23.36
brazil,2008,07_Jul,24.01
brazil,2008,08_Aug,25.23
brazil,2008,09_Sep,25.54
brazil,2008,10_Oct,26.68
brazil,2008,11_Nov,26.29
brazil,2008,12_Dec,25.91
brazil,2009,01_Jan,25.73
brazil,2009,02_Feb,25.79
brazil,2009,03_Mar,25.88
brazil,2009,04_Apr,25.37
brazil,2009,05_May,24.6
brazil,2009,06_Jun,23.34
brazil,2009,07_Jul,23.99
brazil,2009,08_Aug,25.02
brazil,2009,09_Sep,26.03
brazil,2009,10_Oct,26.38
brazil,2009,11_Nov,26.98
brazil,2009,12_Dec,26.17
brazil,2010,01_Jan,26.38
brazil,2010,02_Feb,26.78
brazil,2010,03_Mar,26.49
brazil,2010,04_Apr,25.68
brazil,2010,05_May,24.83
brazil,2010,06_Jun,24.14
brazil,2010,07_Jul,24.06
brazil,2010,08_Aug,24.64
brazil,2010,09_Sep,26.43
brazil,2010,10_Oct,26.44
brazil,2010,11_Nov,26.09
brazil,2010,12_Dec,26.25
brazil,2011,01_Jan,25.85
brazil,2011,02_Feb,25.75
brazil,2011,03_Mar,25.5
brazil,2011,04_Apr,25.42
brazil,2011,05_May,24.49
brazil,2011,06_Jun,23.91
brazil,2011,07_Jul,24.15
brazil,2011,08_Aug,25.11
brazil,2011,09_Sep,26.01
brazil,2011,10_Oct,26.1
brazil,2011,11_Nov,25.87
brazil,2011,12_Dec,26.13
brazil,2012,01_Jan,25.55
brazil,2012,02_Feb,25.77
brazil,2012,03_Mar,25.72
brazil,2012,04_Apr,25.63
brazil,2012,05_May,24.75
brazil,2012,06_Jun,24.26
brazil,2012,07_Jul,23.89
brazil,2012,08_Aug,24.98
brazil,2012,09_Sep,26.27
brazil,2012,10_Oct,26.96
brazil,2012,11_Nov,26.49
brazil,2012,12_Dec,26.51
brazil,2013,01_Jan,26.14
brazil,2013,02_Feb,26.12
brazil,2013,03_Mar,26.05
brazil,2013,04_Apr,25.41
brazil,2013,05_May,24.86
brazil,2013,06_Jun,24.57
brazil,2013,07_Jul,23.89
brazil,2013,08_Aug,24.44
brazil,2013,09_Sep,25.86
brazil,2013,10_Oct,26.3
brazil,2013,11_Nov,26.05
brazil,2013,12_Dec,26.34
brazil,2014,01_Jan,26.18
brazil,2014,02_Feb,25.99
brazil,2014,03_Mar,25.71
brazil,2014,04_Apr,25.65
brazil,2014,05_May,24.8
brazil,2014,06_Jun,24.46
brazil,2014,07_Jul,24.03
brazil,2014,08_Aug,25.14
brazil,2014,09_Sep,26.47
brazil,2014,10_Oct,26.8
brazil,2014,11_Nov,26.48
brazil,2014,12_Dec,26.35
brazil,2015,01_Jan,26.49
brazil,2015,02_Feb,26.15
brazil,2015,03_Mar,25.82
brazil,2015,04_Apr,25.7
brazil,2015,05_May,24.99
brazil,2015,06_Jun,24.52
brazil,2015,07_Jul,24.55
brazil,2015,08_Aug,25.65
brazil,2015,09_Sep,27.02
brazil,2015,10_Oct,27.08
brazil,2015,11_Nov,26.87
brazil,2015,12_Dec,26.83
brazil,2016,01_Jan,26.53
brazil,2016,02_Feb,26.44
brazil,2016,03_Mar,26.43
brazil,2016,04_Apr,26.5
brazil,2016,05_May,25.04
brazil,2016,06_Jun,23.81
brazil,2016,07_Jul,24.44
brazil,2016,08_Aug,25.44
brazil,2016,09_Sep,25.88
brazil,2016,10_Oct,26.8
brazil,2016,11_Nov,26.39
brazil,2016,12_Dec,26.41
brazil,2017,01_Jan,26.28
brazil,2017,02_Feb,26.17
brazil,2017,03_Mar,26.05
brazil,2017,04_Apr,25.71
brazil,2017,05_May,25.38
brazil,2017,06_Jun,24.49
brazil,2017,07_Jul,23.89
brazil,2017,08_Aug,25.24
brazil,2017,09_Sep,26.38
brazil,2017,10_Oct,26.95
brazil,2017,11_Nov,26.4
brazil,2017,12_Dec,26.33
brazil,2018,01_Jan,26.08
brazil,2018,02_Feb,25.87
brazil,2018,03_Mar,26.23
brazil,2018,04_Apr,25.65
brazil,2018,05_May,24.89
brazil,2018,06_Jun,23.89
brazil,2018,07_Jul,24.24
brazil,2018,08_Aug,24.7
brazil,2018,09_Sep,26.29
brazil,2018,10_Oct,26.65
brazil,2018,11_Nov,26.45
brazil,2018,12_Dec,26.18
brazil,2019,01_Jan,26.54
brazil,2019,02_Feb,26.35
brazil,2019,03_Mar,26.25
brazil,2019,04_Apr,26.07
brazil,2019,05_May,25.41
brazil,2019,06_Jun,24.82
brazil,2019,07_Jul,23.98
brazil,2019,08_Aug,25.06
brazil,2019,09_Sep,26.65
brazil,2019,10_Oct,26.84
brazil,2019,11_Nov,26.84
brazil,2019,12_Dec,26.54
brazil,2020,01_Jan,26.56
brazil,2020,02_Feb,26.34
brazil,2020,03_Mar,26.38
brazil,2020,04_Apr,25.65
brazil,2020,05_May,24.73
brazil,2020,06_Jun,24.55
brazil,2020,07_Jul,24.46
brazil,2020,08_Aug,25.33
brazil,2020,09_Sep,26.8
brazil,2020,10_Oct,27.22
brazil,2020,11_Nov,26.64
brazil,2020,12_Dec,26.54
brazil,2021,01_Jan,26.23
brazil,2021,02_Feb,25.92
brazil,2021,03_Mar,25.74
brazil,2021,04_Apr,25.56
brazil,2021,05_May,24.68
brazil,2021,06_Jun,24.06
brazil,2021,07_Jul,23.81
brazil,2021,08_Aug,25.41
brazil,2021,09_Sep,26.74
brazil,2021,10_Oct,26.67
brazil,2021,11_Nov,26.12
brazil,2021,12_Dec,26.02
colombia,1901,01_Jan,24.84
colombia,1901,02_Feb,25.01
colombia,1901,03_Mar,25.3
colombia,1901,04_Apr,25.06
colombia,1901,05_May,24.55
colombia,1901,06_Jun,23.9
colombia,1901,07_Jul,23.94
colombia,1901,08_Aug,24.17
colombia,1901,09_Sep,24.23
colombia,1901,10_Oct,24.27
colombia,1901,11_Nov,24.33
colombia,1901,12_Dec,24.34
colombia,1902,01_Jan,24.54
colombia,1902,02_Feb,24.83
colombia,1902,03_Mar,24.92
colombia,1902,04_Apr,24.78
colombia,1902,05_May,24.36
colombia,1902,06_Jun,23.88
colombia,1902,07_Jul,23.76
colombia,1902,08_Aug,24.17
colombia,1902,09_Sep,24.18
colombia,1902,10_Oct,24.3
colombia,1902,11_Nov,24.55
colombia,1902,12_Dec,24.46
colombia,1903,01_Jan,24.54
colombia,1903,02_Feb,25.0
colombia,1903,03_Mar,25.01
colombia,1903,04_Apr,24.75
colombia,1903,05_May,24.37
colombia,1903,06_Jun,23.91
colombia,1903,07_Jul,23.94
colombia,1903,08_Aug,24.17
colombia,1903,09_Sep,24.42
colombia,1903,10_Oct,24.28
colombia,1903,11_Nov,24.35
colombia,1903,12_Dec,24.29
colombia,1904,01_Jan,24.45
colombia,1904,02_Feb,25.03
colombia,1904,03_Mar,24.87
colombia,1904,04_Apr,24.92
colombia,1904,05_May,24.22
colombia,1904,06_Jun,24.08
colombia,1904,07_Jul,23.93
colombia,1904,08_Aug,24.17
colombia,1904,09_Sep,24.42
colombia,1904,10_Oct,24.22
colombia,1904,11_Nov,24.45
colombia,1904,12_Dec,24.32
colombia,1905,01_Jan,24.43
colombia,1905,02_Feb,24.69
colombia,1905,03_Mar,24.83
colombia,1905,04_Apr,24.79
colombia,1905,05_May,24.19
colombia,1905,06_Jun,23.84
colombia,1905,07_Jul,23.94
colombia,1905,08_Aug,24.17
colombia,1905,09_Sep,24.42
colombia,1905,10_Oct,24.34
colombia,1905,11_Nov,24.45
colombia,1905,12_Dec,24.25
colombia,1906,01_Jan,24.45
colombia,1906,02_Feb,24.69
colombia,1906,03_Mar,24.93
colombia,1906,04_Apr,24.73
colombia,1906,05_May,24.28
colombia,1906,06_Jun,23.89
colombia,1906,07_Jul,23.93
colombia,1906,08_Aug,24.17
colombia,1906,09_Sep,24.19
colombia,1906,10_Oct,24.51
colombia,1906,11_Nov,24.45
colombia,1906,12_Dec,24.16
colombia,1907,01_Jan,24.72
colombia,1907,02_Feb,25.03
colombia,1907,03_Mar,25.21
colombia,1907,04_Apr,24.92
colombia,1907,05_May,24.16
colombia,1907,06_Jun,23.79
colombia,1907,07_Jul,23.93
colombia,1907,08_Aug,24.17
colombia,1907,09_Sep,24.42
colombia,1907,10_Oct,24.27
colombia,1907,11_Nov,24.35
colombia,1907,12_Dec,24.34
colombia,1908,01_Jan,24.54
colombia,1908,02_Feb,24.71
colombia,1908,03_Mar,24.85
colombia,1908,04_Apr,24.59
colombia,1908,05_May,24.24
colombia,1908,06_Jun,23.85
colombia,1908,07_Jul,23.94
colombia,1908,08_Aug,24.17
colombia,1908,09_Sep,24.42
colombia,1908,10_Oct,24.22
colombia,1908,11_Nov,24.35
colombia,1908,12_Dec,24.3
colombia,1909,01_Jan,24.52
colombia,1909,02_Feb,25.03
colombia,1909,03_Mar,25.11
colombia,1909,04_Apr,24.92
colombia,1909,05_May,24.26
colombia,1909,06_Jun,23.79
colombia,1909,07_Jul,23.93
colombia,1909,08_Aug,24.17
colombia,1909,09_Sep,24.21
colombia,1909,10_Oct,24.25
colombia,1909,11_Nov,24.39
colombia,1909,12_Dec,24.2
colombia,1910,01_Jan,24.35
colombia,1910,02_Feb,25.03
colombia,1910,03_Mar,24.76
colombia,1910,04_Apr,24.64
colombia,1910,05_May,24.47
colombia,1910,06_Jun,23.93
colombia,1910,07_Jul,23.85
colombia,1910,08_Aug,24.06
colombia,1910,09_Sep,24.42
colombia,1910,10_Oct,24.51
colombia,1910,11_Nov,24.45
colombia,1910,12_Dec,24.33
colombia,1911,01_Jan,24.72
colombia,1911,02_Feb,24.73
colombia,1911,03_Mar,25.21
colombia,1911,04_Apr,24.67
colombia,1911,05_May,24.14
colombia,1911,06_Jun,24.08
colombia,1911,07_Jul,23.93
colombia,1911,08_Aug,24.17
colombia,1911,09_Sep,24.42
colombia,1911,10_Oct,24.32
colombia,1911,11_Nov,24.41
colombia,1911,12_Dec,24.33
colombia,1912,01_Jan,24.49
colombia,1912,02_Feb,24.79
colombia,1912,03_Mar,24.86
colombia,1912,04_Apr,24.58
colombia,1912,05_May,24.4
colombia,1912,06_Jun,24.08
colombia,1912,07_Jul,23.93
colombia,1912,08_Aug,24.17
colombia,1912,09_Sep,24.42
colombia,1912,10_Oct,24.23
colombia,1912,11_Nov,24.31
colombia,1912,12_Dec,24.29
colombia,1913,01_Jan,24.43
colombia,1913,02_Feb,25.03
colombia,1913,03_Mar,25.22
colombia,1913,04_Apr,24.92
colombia,1913,05_May,24.5
colombia,1913,06_Jun,24.08
colombia,1913,07_Jul,23.93
colombia,1913,08_Aug,24.17
colombia,1913,09_Sep,24.42
colombia,1913,10_Oct,24.5
colombia,1913,11_Nov,24.33
colombia,1913,12_Dec,24.2
colombia,1914,01_Jan,24.43
colombia,1914,02_Feb,24.73
colombia,1914,03_Mar,24.96
colombia,1914,04_Apr,24.69
colombia,1914,05_May,24.17
colombia,1914,06_Jun,24.08
colombia,1914,07_Jul,23.93
colombia,1914,08_Aug,24.17
colombia,1914,09_Sep,24.42
colombia,1914,10_Oct,24.23
colombia,1914,11_Nov,24.43
colombia,1914,12_Dec,24.54
colombia,1915,01_Jan,24.61
colombia,1915,02_Feb,24.89
colombia,1915,03_Mar,25.15
colombia,1915,04_Apr,24.75
colombia,1915,05_May,24.97
colombia,1915,06_Jun,24.43
colombia,1915,07_Jul,24.34
colombia,1915,08_Aug,25.05
colombia,1915,09_Sep,24.62
colombia,1915,10_Oct,25.07
colombia,1915,11_Nov,24.84
colombia,1915,12_Dec,24.81
colombia,1916,01_Jan,24.68
colombia,1916,02_Feb,25.03
colombia,1916,03_Mar,24.99
colombia,1916,04_Apr,25.18
colombia,1916,05_May,24.78
colombia,1916,06_Jun,24.21
colombia,1916,07_Jul,24.29
colombia,1916,08_Aug,24.11
colombia,1916,09_Sep,24.77
colombia,1916,10_Oct,24.51
colombia,1916,11_Nov,24.55
colombia,1916,12_Dec,24.33
colombia,1917,01_Jan,24.34
colombia,1917,02_Feb,24.33
colombia,1917,03_Mar,25.0
colombia,1917,04_Apr,24.9
colombia,1917,05_May,24.52
colombia,1917,06_Jun,23.82
colombia,1917,07_Jul,24.01
colombia,1917,08_Aug,24.04
colombia,1917,09_Sep,24.42
colombia,1917,10_Oct,24.4
colombia,1917,11_Nov,24.58
colombia,1917,12_Dec,24.57
colombia,1918,01_Jan,24.6
